processId,threadId,parentProcessId,userId,mountNamespace,argsNum,returnValue,sus_label
33093,913,1558,1643,5,0,0,0
23431,368,6573,1761,9,2,0,0
82976,4321,127,92,15,6,0,1
66494,1044,140,40,45,19,-1,1
43240,675,5369,1252,8,2,0,0
32705,833,7919,1095,1,2,0,0
9234,511,5200,1929,4,2,1,0
42621,11,558,1491,9,2,0,0
18905,331,903,1242,2,1,1,0
43563,359,3728,1376,2,3,0,0
74043,2123,475,89,32,8,0,1
6052,83,1890,1848,6,2,0,0
2306,821,5775,1760,6,4,0,0
34703,452,6344,1139,6,3,0,0
32497,13,3369,1004,7,4,0,0
99824,2302,327,46,42,16,1,1
39756,913,1187,1948,6,1,0,0
49368,783,3360,1004,3,2,0,0
54388,3820,340,43,30,8,-1,1
19880,720,7023,1733,7,2,0,0
53435,4001,239,35,33,9,-1,1
57488,2040,121,94,47,11,-1,1
41957,94,3368,1646,3,3,0,0
94088,4790,489,22,37,8,-1,1
15571,149,3891,1323,1,3,0,0
35177,358,1875,1213,8,1,0,0
43318,681,3130,1010,2,1,0,0
42125,859,2931,1757,5,2,0,0
24093,547,7183,1087,9,3,0,0
13323,790,4966,1729,3,4,0,0
62170,1895,1,57,27,9,0,1
7565,420,6182,1992,8,3,0,0
6808,522,5453,1113,1,3,0,0
79553,1403,178,15,25,14,1,1
48057,404,2347,1401,3,1,1,0
1488,434,3475,1446,2,4,0,0
64066,4055,25,58,32,9,0,1
29552,60,6533,1322,6,2,0,0
61057,1418,412,80,25,9,1,1
61643,2993,278,40,30,17,0,1
64923,1149,465,14,22,18,1,1
13298,489,504,1182,9,0,0,0
72692,3357,424,60,35,16,1,1
24888,923,4536,1924,7,1,0,0
22172,154,5803,1367,3,4,0,0
27160,471,3701,1372,5,1,0,0
9080,293,1309,1675,3,3,1,0
84422,3461,386,98,23,18,-1,1
14350,795,9471,1435,7,3,0,0
41118,154,7866,1859,8,3,0,0
17288,348,7222,1959,1,2,0,0
73434,2694,7,42,11,6,-1,1
5757,240,9459,1780,8,1,0,0
3852,302,3471,1867,7,0,0,0
14051,620,3228,1991,4,4,0,0
90797,1132,65,97,41,7,1,1
6104,496,5678,1585,7,2,0,0
29673,111,3145,1542,9,4,0,0
26425,311,2375,1409,5,3,0,0
46350,161,9233,1058,5,3,0,0
27329,596,651,1591,3,2,0,0
10348,235,4982,1266,4,1,0,0
15567,795,5828,1120,5,1,0,0
1661,736,8863,1410,5,3,0,0
47699,500,9604,1295,7,4,0,0
37632,283,8081,1996,9,1,0,0
95437,1948,31,94,31,16,1,1
82228,3113,30,21,35,16,-1,1
32667,274,1891,1232,5,1,0,0
62416,4804,144,56,33,17,0,1
32463,917,9195,1734,3,2,0,0
35850,906,6310,1089,9,3,0,0
31462,908,6402,1317,7,2,0,0
82988,3017,334,81,44,15,1,1
70247,2491,368,47,18,14,0,1
38957,399,4991,1838,7,3,0,0
97464,2966,330,40,44,7,1,1
83749,2542,262,50,42,8,-1,1
59904,2140,254,54,12,15,-1,1
4224,323,2583,1726,7,1,1,0
49136,44,2407,1146,1,1,0,0
74721,3630,230,94,36,12,-1,1
7801,54,6107,1755,5,2,0,0
95000,4958,37,78,49,12,-1,1
91280,1546,265,83,17,8,0,1
3643,237,6631,1447,5,2,0,0
21337,356,3044,1890,1,4,0,0
84608,1240,306,24,13,5,-1,1
10283,759,5177,1597,5,3,1,0
77188,3459,128,57,10,12,1,1
2828,438,5416,1328,3,4,0,0
23195,255,6023,1337,4,4,0,0
28122,951,4827,1934,6,3,0,0
86097,2192,59,78,48,8,1,1
36488,250,8532,1819,3,1,0,0
13765,828,6670,1862,7,0,1,0
9636,84,9836,1256,3,1,0,0
21581,256,9293,1765,1,3,0,0
27685,814,8268,1210,1,1,0,0
52422,3394,169,25,33,7,-1,1
74732,1033,484,67,43,16,-1,1
17001,928,6022,1546,5,3,0,0
55778,1016,367,81,39,18,-1,1
89883,1635,119,16,26,12,0,1
52583,1168,45,27,12,12,0,1
53868,4084,213,80,46,19,1,1
13173,520,8592,1003,6,3,0,0
40954,459,9381,1416,1,0,0,0
22592,943,840,1898,7,0,0,0
84806,1380,328,65,41,9,-1,1
8629,255,5693,1762,4,1,0,0
81612,2075,254,23,48,16,1,1
33733,512,1664,1965,8,2,0,0
56609,1804,496,85,32,18,-1,1
19268,701,8843,1607,7,3,1,0
46000,283,3561,1118,2,4,0,0
1235,628,9021,1156,6,3,0,0
22195,451,5007,1878,3,3,0,0
60328,4717,423,98,23,16,-1,1
19449,210,9125,1518,3,3,0,0
18921,891,3087,1550,4,0,0,0
57386,4159,120,12,49,14,0,1
27385,648,1822,1527,1,4,0,0
67365,2525,84,24,10,12,-1,1
39328,154,8667,1756,8,2,0,0
79402,1253,328,81,16,10,-1,1
32821,391,3991,1797,4,1,0,0
10662,776,8278,1637,9,4,1,0
56406,4124,494,65,49,9,1,1
35701,314,8145,1762,1,2,0,0
67305,4530,380,86,10,5,1,1
63218,3348,484,52,49,15,-1,1
42424,506,9036,1551,5,2,1,0
26169,76,733,1594,3,0,0,0
28605,720,4651,1653,4,2,0,0
38599,514,3649,1113,7,3,1,0
47427,205,3699,1160,8,0,0,0
73062,3654,47,41,29,7,1,1
19752,551,3674,1241,2,0,0,0
40037,274,6340,1009,1,2,0,0
33154,938,9287,1813,8,0,0,0
11589,278,6947,1472,2,3,0,0
7150,29,7351,1224,7,2,0,0
21491,929,6231,1825,4,0,0,0
10510,815,6461,1990,6,1,0,0
26053,213,9034,1606,9,4,0,0
52500,4403,237,41,21,14,0,1
43676,916,3238,1276,3,2,0,0
40338,234,3013,1018,9,2,0,0
70563,4063,441,2,24,7,-1,1
2585,156,742,1868,6,4,0,0
11258,602,3355,1265,4,0,0,0
47163,470,9011,1273,6,2,0,0
33371,694,1969,1700,2,4,0,0
62166,4653,57,75,41,13,0,1
6415,681,2174,1454,8,0,0,0
10528,427,1369,1185,4,1,0,0
30139,459,3703,1663,7,0,0,0
13686,287,5524,1702,8,1,0,0
18302,653,8596,1830,7,2,0,0
44925,509,2045,1162,6,0,0,0
14545,497,8337,1220,3,3,1,0
4191,149,3870,1703,9,1,0,0
27928,304,578,1463,5,3,0,0
12563,215,8456,1648,8,2,0,0
92423,3575,347,24,47,9,-1,1
20342,405,7362,1174,1,4,1,0
78044,2242,438,17,36,18,1,1
52422,2898,16,70,42,19,0,1
86108,2069,138,35,18,11,1,1
1197,657,6106,1733,1,0,0,0
70878,1861,262,45,47,14,-1,1
37679,991,1181,1018,9,0,0,0
12407,811,2940,1295,6,2,0,0
68113,3950,419,75,20,6,-1,1
18029,719,8847,1143,1,4,1,0
38873,616,7669,1908,1,1,0,0
24960,736,4010,1119,3,3,0,0
32110,379,8716,1451,9,0,0,0
27649,12,6438,1681,6,0,0,0
52704,2569,58,79,27,17,0,1
22730,817,4968,1922,5,0,0,0
17087,897,8840,1411,5,1,0,0
46375,112,5000,1006,7,4,0,0
81102,4322,262,2,28,18,-1,1
27987,212,6059,1646,4,4,0,0
23399,943,2726,1267,6,1,0,0
14467,925,9987,1764,3,3,1,0
30373,508,4832,1295,2,0,0,0
13941,147,6585,1253,9,2,0,0
1302,471,3729,1120,4,0,0,0
75508,1111,453,40,28,14,1,1
34339,930,5836,1868,3,2,0,0
7411,490,5587,1855,7,3,0,0
38900,56,858,1196,9,1,0,0
26538,184,3303,1405,8,3,0,0
44553,782,4977,1904,7,3,0,0
97631,4632,340,64,42,8,-1,1
28005,78,5170,1856,5,0,0,0
20541,299,6017,1819,4,2,0,0
2925,902,9744,1426,4,0,1,0
9311,183,5076,1569,5,3,0,0
64535,3311,36,56,18,10,1,1
9734,935,7990,1735,5,0,0,0
60060,4601,403,99,35,19,0,1
30806,661,3456,1297,8,0,0,0
1699,744,6230,1791,5,0,1,0
8848,754,1440,1708,4,4,0,0
1922,661,3123,1008,1,4,1,0
53152,4467,239,92,27,14,-1,1
29625,567,5557,1718,4,2,0,0
49290,658,4142,1951,6,1,0,0
6287,283,7165,1911,5,0,0,0
7396,235,1435,1802,8,2,0,0
12083,451,5041,1631,5,2,0,0
45641,848,5277,1298,6,0,0,0
39908,140,1279,1134,5,2,0,0
14230,180,2817,1212,1,1,0,0
69885,2535,411,95,31,18,0,1
63981,1659,4,65,22,19,1,1
32401,637,9607,1600,8,4,0,0
24944,882,6691,1165,9,3,0,0
18988,471,1141,1521,9,0,0,0
18262,148,5826,1121,8,1,0,0
12046,560,6854,1889,3,3,0,0
28425,28,891,1076,7,3,0,0
8400,949,4067,1559,5,1,0,0
10204,178,3098,1956,5,1,0,0
47717,764,7896,1441,7,2,0,0
30984,639,3793,1668,6,4,0,0
20063,778,3238,1835,8,0,0,0
43107,866,9901,1515,1,0,0,0
37850,948,1389,1803,2,0,0,0
42555,528,4124,1804,1,4,0,0
96215,1885,370,35,48,19,-1,1
47819,88,9092,1748,9,1,0,0
83520,2849,235,23,25,6,0,1
43641,494,1947,1139,4,4,1,0
42459,182,3699,1796,1,1,0,0
62105,4648,412,82,23,7,-1,1
45976,98,8606,1892,3,3,1,0
69773,1241,88,35,30,14,0,1
47305,520,2963,1157,1,0,0,0
26709,276,724,1548,8,4,0,0
80077,3442,16,67,33,6,-1,1
22168,68,9183,1710,3,1,0,0
53017,3354,356,73,21,16,0,1
4828,408,872,1652,3,0,0,0
78750,3379,36,58,40,5,-1,1
1587,720,4892,1888,1,2,0,0
52962,2409,397,83,11,16,-1,1
31355,502,3221,1432,3,0,0,0
10752,474,2361,1850,4,2,0,0
65310,1472,257,84,35,11,0,1
47628,527,2195,1957,9,0,0,0
20508,918,6863,1085,7,3,0,0
96875,1981,103,59,24,16,0,1
47765,82,2167,1552,5,3,0,0
45078,873,8288,1904,7,4,0,0
10516,624,9040,1660,2,0,0,0
12207,926,7114,1232,3,2,0,0
18761,116,7053,1622,4,3,0,0
38384,650,8828,1121,7,4,0,0
19017,971,7181,1020,1,3,0,0
1851,428,3433,1122,5,4,0,0
19071,452,9907,1473,7,2,1,0
19313,959,1104,1537,4,4,0,0
81404,1497,249,22,28,7,0,1
9258,40,5775,1080,9,2,0,0
2367,90,2934,1935,2,4,1,0
25995,877,1681,1890,9,2,0,0
94688,2059,498,14,33,7,-1,1
56880,3096,238,67,22,16,0,1
20873,514,4308,1899,7,4,0,0
9820,61,7871,1054,5,1,0,0
7154,235,2082,1076,8,3,0,0
28569,849,4275,1864,1,0,0,0
77145,3541,45,25,19,16,-1,1
19489,233,5021,1423,1,0,0,0
33745,676,7171,1087,5,2,0,0
71990,1605,268,93,35,12,0,1
36222,837,4713,1538,7,1,0,0
15849,423,2225,1202,8,0,1,0
33316,919,9072,1268,3,4,0,0
10108,804,6659,1570,5,0,0,0
52170,1504,453,95,18,16,1,1
15561,21,9208,1642,2,1,0,0
12205,187,9854,1802,3,2,0,0
4596,675,3011,1770,9,2,0,0
36298,897,1759,1384,8,3,0,0
54076,3453,60,68,41,18,-1,1
41372,449,5746,1254,8,0,1,0
83457,2238,2,47,42,14,0,1
3336,4,2761,1598,5,0,0,0
49604,227,2821,1947,8,0,0,0
68189,4581,429,24,30,18,0,1
75030,4935,492,40,29,13,-1,1
46743,721,7922,1292,7,3,1,0
64372,4598,115,93,48,17,0,1
5648,699,9058,1785,2,1,0,0
93352,3703,10,39,33,6,-1,1
47318,301,2416,1225,8,4,0,0
34536,500,3907,1685,5,3,0,0
52673,2434,357,1,47,7,0,1
88334,1993,229,4,27,8,-1,1
36796,100,1051,1270,3,4,0,0
9666,900,598,1591,9,1,1,0
12824,588,9801,1407,9,2,0,0
5142,233,2548,1335,6,4,0,0
22754,414,1064,1319,8,2,0,0
7102,128,3139,1079,6,0,0,0
24253,550,3150,1023,7,2,0,0
23671,64,9850,1281,2,0,0,0
97397,2334,316,2,24,18,-1,1
55565,4383,270,1,37,14,-1,1
77982,4137,434,76,29,18,0,1
5495,656,3080,1472,4,0,1,0
18774,415,1709,1415,9,0,0,0
9529,559,5375,1730,1,3,0,0
9017,331,3614,1036,4,0,0,0
46587,109,1910,1972,4,0,0,0
37060,564,7111,1686,7,2,0,0
63850,4223,12,36,33,14,-1,1
99255,4880,270,72,30,13,-1,1
63133,1905,257,66,16,14,1,1
23614,299,5981,1484,6,3,0,0
44088,867,9361,1543,8,2,0,0
30127,668,9741,1855,1,1,0,0
12556,155,9124,1094,9,3,0,0
66673,4864,320,43,20,18,-1,1
64387,4033,379,13,28,17,-1,1
71901,2601,98,70,48,5,-1,1
9770,96,8189,1045,7,0,0,0
43652,810,3954,1068,6,3,0,0
41761,107,691,1526,6,0,0,0
90087,1000,394,71,45,6,0,1
55731,4005,111,68,20,13,0,1
13605,386,1844,1112,2,3,0,0
9125,260,4571,1183,2,1,0,0
3491,632,3381,1405,1,3,0,0
6801,992,5514,1031,7,3,0,0
85552,4023,221,93,42,17,0,1
93420,4565,172,44,35,9,1,1
40504,325,4862,1348,8,2,0,0
80016,3241,183,12,45,17,0,1
91387,4057,11,16,38,16,-1,1
30545,520,4376,1991,9,1,0,0
35008,176,2187,1974,8,3,0,0
45898,367,7294,1255,7,2,0,0
4081,503,6872,1180,9,0,1,0
7910,511,632,1951,8,4,0,0
65058,3767,74,86,18,19,1,1
25951,772,2524,1239,5,2,0,0
53590,1912,248,97,23,6,-1,1
27123,412,9697,1127,7,4,0,0
78812,3709,184,63,30,9,1,1
50714,2659,80,4,22,14,0,1
58137,1473,444,12,28,9,0,1
45569,541,9757,1061,8,3,0,0
10160,424,6761,1397,3,2,0,0
1899,938,7213,1372,6,0,0,0
3105,954,6218,1919,1,0,0,0
17669,793,9997,1609,3,2,0,0
81477,3513,4,81,32,7,1,1
30222,786,9879,1177,2,1,0,0
30305,878,1533,1460,6,2,0,0
85253,2917,407,76,12,10,-1,1
80571,3847,107,30,35,5,1,1
22976,909,9447,1243,9,2,0,0
92154,2679,56,51,21,5,0,1
90986,4455,109,38,47,13,-1,1
40922,913,1825,1679,3,4,0,0
23746,550,9507,1705,4,1,0,0
72585,1480,451,13,25,16,-1,1
34174,751,7444,1645,8,4,0,0
30856,68,7365,1870,6,1,0,0
40144,833,3501,1517,6,3,0,0
13112,137,9796,1638,5,2,0,0
95491,1877,430,4,30,8,-1,1
20129,124,740,1199,2,1,0,0
49713,50,5424,1617,5,2,0,0
17163,734,2501,1588,8,2,0,0
29411,493,2068,1174,6,0,0,0
78334,4469,452,60,25,5,0,1
14718,175,8287,1449,7,3,0,0
36257,889,1234,1798,7,3,0,0
26121,614,1243,1382,5,2,1,0
3520,712,7744,1968,7,1,0,0
12240,316,9249,1215,7,1,0,0
29687,619,8357,1395,6,4,0,0
81668,1830,374,15,35,18,-1,1
49406,222,2517,1959,1,4,0,0
2382,479,6882,1750,4,4,0,0
69564,2142,415,78,37,14,-1,1
36046,77,8356,1952,2,4,0,0
38892,441,1801,1471,2,2,0,0
81576,4203,406,0,19,15,1,1
73456,4826,56,41,28,17,0,1
5777,904,6560,1738,4,0,0,0
11965,579,9057,1188,2,2,0,0
89874,3704,179,72,42,13,1,1
27035,945,1514,1299,8,1,0,0
44125,453,526,1386,5,2,0,0
16646,134,1193,1949,4,4,0,0
35072,295,3867,1740,2,1,0,0
38380,14,1540,1058,8,4,0,0
11616,549,1187,1672,5,1,0,0
43874,856,1689,1509,9,4,0,0
37124,380,3381,1034,3,4,0,0
52976,2110,272,67,35,11,1,1
23009,528,1181,1340,1,4,0,0
43668,919,8464,1706,2,3,0,0
43679,354,5022,1786,6,3,0,0
84120,3161,179,2,46,15,0,1
47026,445,3434,1598,3,3,0,0
16358,570,8710,1529,2,4,0,0
49758,471,2226,1654,3,2,0,0
71997,4509,177,81,48,8,1,1
14605,994,1738,1750,7,0,0,0
49447,58,897,1557,5,4,0,0
33217,566,2568,1420,2,3,0,0
92296,3941,249,66,31,19,1,1
37159,825,1239,1739,2,1,0,0
47026,59,7765,1428,9,0,0,0
54739,4265,460,30,32,18,-1,1
43918,175,1012,1620,2,3,0,0
40891,849,2827,1725,5,0,0,0
24625,815,7424,1685,7,4,0,0
11756,503,1922,1271,6,2,0,0
8179,237,5152,1888,2,2,0,0
40933,129,5084,1292,2,1,0,0
54286,4668,207,40,16,16,1,1
5912,524,2407,1846,7,1,1,0
45900,721,9846,1382,1,0,0,0
60645,4802,353,39,33,9,-1,1
29803,898,6299,1341,6,1,0,0
42688,62,5417,1883,4,2,0,0
13533,188,4034,1011,8,0,0,0
39675,383,6078,1556,5,4,0,0
63899,1393,498,35,14,17,0,1
88736,3996,494,30,39,9,-1,1
7941,333,1116,1991,2,2,0,0
39494,828,8186,1215,5,2,1,0
22243,444,3846,1684,1,4,0,0
56949,4692,369,57,33,6,-1,1
49770,505,8749,1572,6,3,0,0
3159,549,4240,1259,7,0,0,0
71695,3081,75,10,30,11,0,1
13448,269,8825,1313,1,4,0,0
34613,229,5359,1708,2,2,0,0
6295,895,3000,1268,8,1,0,0
17644,421,4223,1914,2,0,0,0
32890,300,2751,1257,9,3,0,0
29179,497,9393,1979,4,3,0,0
92586,2133,230,84,30,13,-1,1
16708,685,7248,1768,7,3,0,0
43951,47,4378,1116,7,4,0,0
25306,991,608,1822,2,2,0,0
10446,310,6418,1222,7,3,0,0
18482,505,9517,1031,5,4,0,0
55605,1020,382,53,46,5,1,1
4627,913,1143,1005,3,4,0,0
38822,912,5037,1133,1,3,0,0
98654,3439,306,14,32,6,-1,1
82059,4751,153,51,31,10,1,1
13743,332,2289,1567,8,4,1,0
5079,630,3497,1234,6,0,0,0
96929,1570,333,39,10,16,1,1
81535,1657,468,33,41,6,1,1
23042,947,1735,1000,7,1,0,0
55025,2617,476,61,37,11,1,1
79060,1631,52,80,44,16,0,1
26712,662,2748,1618,7,1,0,0
72183,4683,206,0,22,13,-1,1
20206,214,9484,1602,4,4,0,0
42689,468,8022,1557,8,1,0,0
77943,4518,307,56,12,8,0,1
82567,4962,227,45,18,19,-1,1
27832,571,4760,1501,6,3,0,0
33921,73,4492,1490,3,1,0,0
22352,397,963,1491,8,3,0,0
22777,438,2486,1435,6,2,0,0
18209,452,2681,1066,2,3,0,0
47738,850,4349,1773,7,4,0,0
34209,45,5310,1418,8,3,0,0
31206,395,7146,1073,7,0,0,0
17032,338,8365,1567,2,0,0,0
9894,625,2058,1751,3,2,1,0
22953,63,2691,1981,7,4,1,0
61276,2926,407,7,48,12,-1,1
49594,301,5992,1201,5,1,1,0
48025,820,8634,1204,7,0,0,0
14057,884,9228,1485,3,2,0,0
48327,919,5232,1715,8,1,0,0
43534,758,548,1771,7,3,1,0
77039,3400,146,76,25,17,-1,1
2252,518,4291,1410,3,3,0,0
35531,832,3142,1625,8,1,0,0
29937,388,4345,1985,6,0,1,0
44585,340,990,1581,6,2,0,0
28643,734,4286,1843,8,4,1,0
19681,287,3758,1886,1,4,0,0
32883,974,2048,1969,2,0,0,0
81174,1178,145,98,40,11,1,1
68830,2694,202,88,39,15,-1,1
2679,974,6722,1998,7,1,0,0
16379,700,4345,1706,4,2,0,0
73814,1065,250,45,41,11,1,1
78842,4488,440,5,49,12,0,1
61084,3941,453,60,19,9,-1,1
44617,212,3747,1533,7,1,0,0
96123,4038,94,12,23,11,1,1
15859,640,6285,1760,3,1,0,0
89899,2358,319,36,17,11,1,1
6782,451,1887,1044,3,1,1,0
1541,208,5346,1793,4,2,0,0
74844,4262,469,66,32,14,-1,1
57286,3746,44,99,14,5,0,1
88283,1390,106,83,25,18,0,1
85606,3822,271,70,40,11,-1,1
25442,313,4696,1684,9,0,0,0
14171,973,4764,1952,1,4,1,0
90067,1169,498,14,14,17,0,1
23263,125,2202,1481,2,1,0,0
81871,2360,126,25,11,16,0,1
9208,113,7582,1561,6,1,0,0
75960,1071,92,14,45,9,0,1
87455,1600,361,59,35,18,0,1
47851,201,4345,1639,5,3,0,0
81696,4287,42,13,45,7,-1,1
12555,985,8618,1694,7,0,0,0
27962,921,4935,1054,1,0,0,0
1281,442,6079,1201,6,4,0,0
24714,227,5297,1540,5,1,0,0
2651,163,5333,1695,7,4,1,0
8373,487,8796,1374,3,3,0,0
29082,977,7171,1572,6,4,0,0
83380,1334,162,58,34,10,-1,1
89738,2603,289,86,12,11,0,1
44472,834,5201,1422,2,4,1,0
21354,69,7412,1559,6,4,0,0
95588,3224,147,87,21,8,-1,1
9286,938,3829,1499,1,4,0,0
25354,54,9220,1917,1,4,0,0
35947,602,3013,1452,9,4,0,0
14067,625,9984,1793,3,1,0,0
35450,429,6111,1790,4,2,0,0
6319,39,2289,1883,6,3,0,0
46113,731,9873,1837,9,1,0,0
9577,701,3303,1337,7,4,0,0
5940,269,6195,1377,4,1,1,0
98181,4278,411,89,22,18,0,1
61043,3342,58,59,39,5,-1,1
7371,505,638,1844,5,0,0,0
72416,2267,375,26,45,13,1,1
36920,451,2144,1243,7,2,0,0
74643,2436,33,82,24,11,1,1
70645,2865,391,93,40,16,1,1
97764,2878,212,91,11,8,-1,1
31220,509,2802,1901,9,4,0,0
27213,43,512,1733,6,0,0,0
74448,4632,396,95,29,12,-1,1
13329,699,2720,1018,3,0,0,0
24312,714,564,1474,1,2,0,0
32852,431,5773,1114,1,1,0,0
90324,2385,371,43,38,15,-1,1
97069,1205,455,41,35,8,0,1
38678,12,3520,1662,4,0,0,0
62209,2307,403,66,35,13,0,1
21611,317,9169,1807,9,2,0,0
95625,4346,240,40,15,14,-1,1
28856,586,4644,1501,2,2,0,0
97581,3591,365,5,17,12,1,1
1161,380,4539,1695,9,4,0,0
39850,220,4695,1949,5,0,0,0
27515,591,7820,1959,8,3,0,0
8491,925,1104,1242,9,4,1,0
32921,940,5131,1527,6,3,0,0
89590,3446,37,86,34,17,1,1
11787,651,8769,1316,7,0,0,0
12280,247,2923,1423,5,2,0,0
20915,763,3544,1402,6,1,1,0
57242,2142,67,75,38,15,1,1
31784,702,5614,1418,8,1,0,0
18586,47,5438,1486,4,2,0,0
46719,993,9261,1187,3,3,0,0
73643,1712,117,56,32,9,1,1
81051,3635,237,98,19,14,-1,1
5492,917,6368,1619,6,1,0,0
14918,354,5999,1844,9,2,0,0
33327,361,6627,1744,7,2,0,0
42732,609,1474,1846,4,3,0,0
40837,92,3627,1530,5,1,0,0
64301,4207,143,39,10,17,-1,1
45923,942,2059,1174,5,2,0,0
6075,580,8131,1582,3,4,0,0
72404,2306,21,92,40,16,-1,1
56035,2857,481,61,21,10,-1,1
40567,403,4053,1739,5,4,0,0
84713,3857,413,15,28,19,1,1
30287,964,9069,1146,3,3,0,0
76644,2484,326,13,26,14,0,1
13924,388,940,1129,6,2,0,0
47732,770,6096,1043,2,4,0,0
8564,73,3103,1869,9,0,0,0
79572,2939,372,39,43,10,0,1
61557,4313,247,49,45,6,1,1
99225,1906,272,10,42,17,0,1
94894,4976,303,70,49,10,1,1
38497,252,4162,1599,7,3,0,0
7588,230,9553,1716,5,2,0,0
38148,390,1723,1498,3,2,1,0
14284,850,4341,1194,5,3,0,0
3050,698,5860,1463,1,2,0,0
10369,880,3247,1777,4,2,0,0
95835,4585,166,42,34,17,-1,1
24481,146,1886,1943,6,2,0,0
19023,842,5676,1369,5,3,0,0
97782,3926,131,65,34,16,1,1
54554,4522,438,55,31,16,-1,1
34535,1,4759,1736,6,0,0,0
86705,3058,7,70,19,12,0,1
24897,949,4603,1191,6,1,0,0
68408,1100,463,28,18,11,0,1
31600,181,1230,1925,3,4,0,0
20856,696,7876,1699,3,2,0,0
2908,877,1273,1076,7,4,0,0
18640,160,9517,1636,1,3,1,0
66667,2076,140,68,47,19,0,1
44404,139,6509,1011,5,0,0,0
54115,3635,219,2,33,9,-1,1
18602,109,662,1296,7,0,0,0
47007,213,8778,1560,3,1,0,0
30328,830,4293,1347,2,3,0,0
77870,1797,311,90,21,15,-1,1
70362,4062,221,23,44,17,1,1
91004,2011,160,53,13,17,0,1
12639,884,6082,1535,8,0,0,0
83475,2937,59,81,21,15,1,1
15140,181,5874,1239,1,0,0,0
59332,3468,9,0,24,11,-1,1
90730,1760,322,71,30,14,0,1
36153,863,8781,1476,1,3,0,0
42401,495,5611,1319,6,1,0,0
82007,4088,149,4,26,5,1,1
49756,309,4675,1716,3,3,0,0
39727,582,1154,1623,1,1,0,0
47828,481,8532,1675,9,2,0,0
61659,2843,177,71,21,19,1,1
7540,822,7485,1587,9,4,1,0
24051,271,918,1091,2,4,0,0
80146,2592,311,54,47,7,-1,1
12394,279,4578,1773,4,2,0,0
66531,1671,324,83,38,10,-1,1
15996,375,4362,1663,4,1,0,0
70122,1082,295,16,17,8,1,1
22400,355,9626,1689,7,4,0,0
4712,184,7330,1272,9,3,0,0
60117,4295,372,24,27,13,0,1
49302,840,8295,1210,6,2,0,0
44484,327,8107,1976,6,4,0,0
2969,563,8169,1949,4,4,0,0
14279,900,8683,1634,1,4,0,0
56635,4062,296,59,46,18,0,1
72546,2101,357,33,32,8,1,1
10903,677,6530,1437,8,3,0,0
85627,4621,358,6,30,6,1,1
2762,68,9449,1881,4,2,0,0
10794,30,4258,1617,7,3,0,0
34742,471,7136,1007,9,3,1,0
72744,3684,270,14,47,15,0,1
25938,891,1631,1455,6,0,0,0
22727,242,6255,1616,5,2,0,0
20129,247,7706,1689,4,2,0,0
87260,3699,64,25,18,8,0,1
39210,703,9376,1725,7,0,0,0
78355,2081,285,25,38,12,0,1
17369,541,9197,1833,2,1,0,0
15596,965,8174,1873,2,0,0,0
13857,693,4118,1637,3,0,1,0
1384,687,1034,1917,5,4,0,0
21056,30,978,1378,9,1,0,0
24419,245,3047,1358,8,2,0,0
41943,102,4511,1416,2,1,0,0
20830,683,6411,1745,5,2,0,0
3612,998,2576,1590,9,0,0,0
31354,647,7301,1774,1,0,0,0
63135,3580,360,99,25,10,-1,1
24705,893,7565,1130,6,0,0,0
27342,486,3483,1919,8,1,0,0
55153,1831,399,10,16,5,1,1
55973,4646,276,63,29,13,0,1
57839,1011,482,9,31,5,-1,1
27928,197,604,1265,2,4,0,0
25034,105,5764,1999,3,3,0,0
41941,380,8466,1758,9,3,0,0
63219,1039,224,56,29,15,0,1
5324,256,7989,1228,7,3,0,0
66471,4079,95,44,19,14,0,1
12314,247,3701,1939,7,4,0,0
45843,211,3785,1703,2,4,0,0
37618,498,9039,1159,4,0,0,0
54175,3711,338,2,39,7,-1,1
4713,975,2357,1820,7,3,0,0
89280,1956,486,68,33,18,1,1
11627,107,2740,1082,5,0,0,0
13087,108,7092,1756,7,1,0,0
88720,1903,234,98,14,12,1,1
12969,737,7580,1808,8,1,0,0
86312,3473,333,40,28,5,0,1
77574,4626,22,46,13,5,-1,1
41262,536,9630,1709,2,2,0,0
1814,96,3826,1835,2,2,0,0
10866,872,3903,1067,9,2,0,0
22288,528,1575,1958,9,2,0,0
6901,626,5308,1645,6,0,0,0
21581,924,6319,1016,4,0,1,0
14395,661,6439,1552,8,0,0,0
72043,2486,93,29,33,17,1,1
40062,540,7899,1916,2,1,0,0
33043,874,7000,1704,1,2,0,0
40056,606,7933,1168,5,4,0,0
11720,590,4798,1398,4,2,0,0
12116,503,4031,1767,7,4,0,0
13003,984,4197,1931,8,1,0,0
46141,715,3186,1250,4,0,0,0
25173,107,7687,1828,1,1,0,0
17035,856,2149,1365,9,4,0,0
77770,3777,118,50,14,8,-1,1
3869,864,9111,1157,3,0,0,0
9942,449,1074,1799,8,1,1,0
12918,757,5527,1501,2,3,0,0
8099,371,8547,1524,3,1,1,0
13693,678,7054,1386,3,2,0,0
20262,613,4004,1505,6,4,0,0
67855,1280,190,99,42,18,-1,1
79408,1838,329,14,18,15,-1,1
21567,302,6654,1975,3,0,0,0
41042,129,5685,1189,6,2,0,0
80396,4331,116,72,11,5,1,1
33049,294,7764,1306,3,1,0,0
69668,2752,374,11,45,14,1,1
30378,412,7967,1737,6,2,0,0
